0.03565032780170441,0.0002700079057831317,0.014708003960549831,0.002270687837153673,0.11553725600242615,0.0244208462536335,0.8071428537368774
0.019796093925833702,0.0004893145523965359,0.009011788293719292,0.0024515523109585047,0.0611128956079483,0.014832867309451103,0.8923054337501526
0.029683418571949005,0.00028881567413918674,0.02542714588344097,0.001818211399950087,0.10454671084880829,0.059879936277866364,0.7783557772636414
0.020656229928135872,1.9237477317801677e-05,0.008437897078692913,0.0013516107574105263,0.03337102010846138,0.0075289905071258545,0.9286350011825562
0.022462978959083557,2.495737498975359e-05,0.00925599504262209,0.0021502624731510878,0.03966297581791878,0.014745017513632774,0.9116979241371155
0.02976105362176895,2.4746133931330405e-05,0.002963261678814888,0.004478239919990301,0.01853327453136444,0.0023569504264742136,0.9418824911117554
0.04013388976454735,0.00014932613703422248,0.027209430932998657,0.000958687742240727,0.19664742052555084,0.028369693085551262,0.7065315246582031
0.032824110239744186,7.511884905397892e-05,0.03296728432178497,0.0022989152930676937,0.1734570562839508,0.03743664175271988,0.720940887928009
0.01746906153857708,4.270603312761523e-05,0.010773440822958946,0.0025249000173062086,0.03226356580853462,0.022040996700525284,0.9148852825164795
0.028556136414408684,0.0001427254464942962,0.017718788236379623,0.002220527734607458,0.20295099914073944,0.004707599990069866,0.7437031865119934
0.01946372725069523,0.00044825157965533435,0.015633586794137955,0.002019115723669529,0.11851109564304352,0.015912365168333054,0.8280118703842163
0.012970912270247936,0.00013066829706076533,0.014433390460908413,0.020280662924051285,0.049077361822128296,0.012853878550231457,0.8902531266212463
0.019879715517163277,3.118885069852695e-05,0.013711937703192234,0.004871397744864225,0.06186977028846741,0.029865698888897896,0.869770348072052
0.019917184486985207,0.00029584954609163105,0.019498270004987717,0.003123893868178129,0.04523784667253494,0.17349129915237427,0.7384356260299683
0.031618647277355194,0.00015841984713915735,0.03300866857171059,0.003364649834111333,0.09304820746183395,0.23818598687648773,0.600615382194519
0.010871592909097672,0.00011947500024689361,0.031439159065485,0.0010751719819381833,0.02728649042546749,0.7995900511741638,0.1296180784702301
0.020731128752231598,0.00027001992566511035,0.02458108216524124,0.0011708667734637856,0.07819316536188126,0.32802215218544006,0.5470316410064697
0.021098265424370766,0.0005571584915742278,0.028078412637114525,0.0007594547932967544,0.06531188637018204,0.471306711435318,0.41288822889328003
0.018129544332623482,0.00010138170182472095,0.02858891896903515,0.0013576199999079108,0.05408700183033943,0.47135093808174133,0.4263845682144165
